coin_id,price_usd,fetch_date,pct_change,year,month,year_month,risk_level,rolling_7d_trend,rolling_7d_variance
cardano,0.99613688,2025-01-12,6.91934691001701,2025,1,2025-01,Low Risk,-7.069892710607806,0.004872652382455409
cardano,0.96918696,2025-01-13,-2.7054434527110316,2025,1,2025-01,Low Risk,-11.40698415782544,0.004292685455702324
cardano,0.945061,2025-01-14,-2.489298865515066,2025,1,2025-01,Low Risk,-13.625816861956297,0.0029049920049065868
cardano,0.99442145,2025-01-15,5.2229908968838945,2025,1,2025-01,Low Risk,0.10940018064806711,0.0009707956542483002
cardano,1.08448099,2025-01-16,9.056476004213309,2025,1,2025-01,Low Risk,14.4088540691649,0.002628289398727013
cardano,1.09067007,2025-01-17,0.5706951119539561,2025,1,2025-01,Low Risk,20.37527588873127,0.004002352337585514
cardano,1.13695372,2025-01-18,4.2435976995316205,2025,1,2025-01,Low Risk,22.03378034684784,0.005004677647451243
cardano,1.10093106,2025-01-19,-3.1683488400917503,2025,1,2025-01,Low Risk,10.520058247416753,0.004460916022582296
cardano,0.99178294,2025-01-20,-9.914164834263095,2025,1,2025-01,Low Risk,2.331436650777885,0.004510440168906271
cardano,1.00682016,2025-01-21,1.516180546521606,2025,1,2025-01,Low Risk,6.534939014518626,0.004006771167984647
cardano,1.00463102,2025-01-22,-0.21743108520989596,2025,1,2025-01,Low Risk,1.026684410317169,0.0029230839378231984
cardano,0.98025034,2025-01-23,-2.4268293049521716,2025,1,2025-01,Low Risk,-9.611108996940565,0.0031466857618201193
cardano,0.9880341,2025-01-24,0.7940583830861048,2025,1,2025-01,Low Risk,-9.410359083201026,0.0033222085376716976
cardano,0.97156909,2025-01-25,-1.6664414720099274,2025,1,2025-01,Low Risk,-14.546293933582444,0.003290819027764021
cardano,0.97759903,2025-01-26,0.6206393412536482,2025,1,2025-01,Low Risk,-11.202520710061526,0.0015134369967986672
cardano,0.95417804,2025-01-27,-2.39576649334442,2025,1,2025-01,Low Risk,-3.791646184194297,0.0002651412709576247
cardano,0.93316462,2025-01-28,-2.2022535752342365,2025,1,2025-01,Low Risk,-7.315660028102733,0.0005321574638533246
cardano,0.91623589,2025-01-29,-1.8141204281833967,2025,1,2025-01,Low Risk,-8.798765739883274,0.0007550232596369975
cardano,0.94163261,2025-01-30,2.7718538726964725,2025,1,2025-01,Low Risk,-3.93957833261247,0.000576084948156875
cardano,0.96096844,2025-01-31,2.053436743232595,2025,1,2025-01,Low Risk,-2.739344725045423,0.0005086872660485938
cardano,0.94253078,2025-02-01,-1.9186540611052738,2025,2,2025-02,Low Risk,-2.9888054590127,0.0003641724757524937
cardano,0.89826301,2025-02-02,-4.69669223958925,2025,2,2025-02,Low Risk,-8.115394713515634,0.0005517834892563941
cardano,0.79810568,2025-02-03,-11.150111814133357,2025,2,2025-02,Low Risk,-16.356733592401675,0.002414065726805822
cardano,0.80952528,2025-02-04,1.4308380814931576,2025,2,2025-02,Low Risk,-13.249467173326824,0.00339923876334556
cardano,0.74697036,2025-02-05,-7.727358434068909,2025,2,2025-02,Low Risk,-18.474012189153598,0.005649799389647047
cardano,0.73326634,2025-02-06,-1.8346136250975253,2025,2,2025-02,Low Risk,-22.128191800834085,0.007506587848462367
cardano,0.70398155,2025-02-07,-3.99374530133213,2025,2,2025-02,Low Risk,-26.742490107167317,0.008471899198576424
cardano,0.70686034,2025-02-08,0.4089297510708967,2025,2,2025-02,Low Risk,-25.004004643752854,0.006845943019494769
cardano,0.70217848,2025-02-09,-0.6623458319927722,2025,2,2025-02,Low Risk,-21.829300307044807,0.0041456611657399245
cardano,0.68290851,2025-02-10,-2.7443122438044587,2025,2,2025-02,Low Risk,-14.433824102091354,0.00190319972490227
cardano,0.70928848,2025-02-11,3.862884941937539,2025,2,2025-02,Low Risk,-12.382170449328033,0.0013753238559760198
cardano,0.77987444,2025-02-12,9.951657469468556,2025,2,2025-02,Low Risk,4.405004771541399,0.0008402698522958188
cardano,0.79797543,2025-02-13,2.321013367228719,2025,2,2025-02,Low Risk,8.824773001308106,0.001460223926116874
cardano,0.81025605,2025-02-14,1.5389721961740044,2025,2,2025-02,Low Risk,15.096205291175613,0.0022283433698019007
cardano,0.80091584,2025-02-15,-1.1527479492439374,2025,2,2025-02,Low Risk,13.306093817627417,0.0024640122421093744
cardano,0.78147831,2025-02-16,-2.426912920089086,2025,2,2025-02,Low Risk,11.29340078892762,0.0022909639473646447
cardano,0.7713503,2025-02-17,-1.296006539196204,2025,2,2025-02,Low Risk,12.95075236359262,0.0018470833418515013
cardano,0.80728728,2025-02-18,4.658970120320172,2025,2,2025-02,Low Risk,13.816493960257192,0.0009319137389017992
cardano,0.75345734,2025-02-19,-6.668002993928024,2025,2,2025-02,Low Risk,-3.3873529692805437,0.0003390471671361491
cardano,0.77205384,2025-02-20,2.468155662270144,2025,2,2025-02,Low Risk,-3.2484195660009263,0.00036128005027183656
cardano,0.80481944,2025-02-21,4.243952727441913,2025,2,2025-02,Low Risk,-0.6709743173161087,0.00038544434288342573
cardano,0.76163802,2025-02-22,-5.365354991922167,2025,2,2025-02,Low Risk,-4.904113271127219,0.00036984571134852424
cardano,0.77425021,2025-02-23,1.6559296764097953,2025,2,2025-02,Low Risk,-0.9249265024386832,0.0003190171498856694
cardano,0.7709438,2025-02-24,-0.4270467036747827,2025,2,2025-02,Low Risk,-0.05269979152144888,0.0003227631706151367
cardano,0.6799958,2025-02-25,-11.796968858170976,2025,2,2025-02,Low Risk,-15.767804492101,0.0013640291270716988
cardano,0.68263254,2025-02-26,0.3877582773305299,2025,2,2025-02,Low Risk,-9.399974788220922,0.0017630765296729242
cardano,0.6446208,2025-02-27,-5.568404342400668,2025,2,2025-02,Low Risk,-16.505719342060388,0.002963884224243125
cardano,0.64612869,2025-02-28,0.23391891791266772,2025,2,2025-02,Low Risk,-19.71755925776346,0.003574864217606821
cardano,0.63407187,2025-03-01,-1.8660090763033543,2025,3,2025-03,Medium Risk,-16.748920963793278,0.003169820433759375
cardano,1.13834013,2025-03-03,79.52856511360456,2025,3,2025-03,Medium Risk,47.02483968328532,0.024562731082850307
cardano,0.85680797,2025-03-04,-24.731813680327697,2025,3,2025-03,Medium Risk,11.137539467857449,0.025883577844950302
cardano,0.90734604,2025-03-07,5.898412686333909,2025,3,2025-03,Medium Risk,33.434065328050536,0.028404532672115103
cardano,0.72138815,2025-03-10,-20.494704534115783,2025,3,2025-03,Medium Risk,5.677375121906736,0.02762182375168525
cardano,0.67509871,2025-03-11,-6.4167175465801645,2025,3,2025-03,Medium Risk,4.728037010285746,0.02780937945600785
cardano,0.72297366,2025-03-12,7.0915481381974566,2025,3,2025-03,Medium Risk,11.893136953878347,0.02586867472878232
cardano,0.73666692,2025-03-13,1.8940192094965225,2025,3,2025-03,Medium Risk,16.180350344196782,0.02355926546549651
cardano,0.70172769,2025-03-14,-4.742880269416738,2025,3,2025-03,Medium Risk,-38.35518299789712,0.02126885565272906
cardano,0.73865271,2025-03-15,5.26201552627914,2025,3,2025-03,Medium Risk,-13.790168175022933,0.005687718554596684
cardano,0.74779332,2025-03-16,1.237470583435618,2025,3,2025-03,Medium Risk,-17.584550211956618,0.0042833010956340985
cardano,0.70632266,2025-03-17,-5.5457382261719035,2025,3,2025-03,Medium Risk,-2.0884027551603124,0.0004918789694278436
cardano,0.71824754,2025-03-18,1.6883048888733043,2025,3,2025-03,Medium Risk,6.391484587490925,0.0004909476563734858
cardano,0.70283266,2025-03-19,-2.146179296346773,2025,3,2025-03,Medium Risk,-2.7858552965816186,0.0002746014348973998
cardano,0.74546769,2025-03-20,6.066170857797082,2025,3,2025-03,Medium Risk,1.1946742497952911,0.00033596882159073584
cardano,0.7177818,2025-03-21,-3.71389536681328,2025,3,2025-03,Medium Risk,2.2877977068284094,0.0003185436098907358
cardano,0.70422533,2025-03-22,-1.8886617074994172,2025,3,2025-03,Medium Risk,-4.660834453582385,0.00030634710224172344
cardano,0.70048881,2025-03-23,-0.5305858566604038,2025,3,2025-03,Medium Risk,-6.325880257930095,0.0003131160423652237
cardano,0.70858988,2025-03-24,1.1564881386185277,2025,3,2025-03,Medium Risk,0.32098927705364044,0.0001881860603338988
cardano,0.72996089,2025-03-25,3.015991422287878,2025,3,2025-03,Medium Risk,1.6308235458766696,0.00020987318713622526
cardano,0.74562094,2025-03-26,2.1453272654100797,2025,3,2025-03,Medium Risk,6.087975479113328,0.0003075556953958503
cardano,0.72800962,2025-03-27,-2.361966926518988,2025,3,2025-03,Medium Risk,-2.3418949250503363,0.0002727899642950504
cardano,0.73813078,2025-03-28,1.390250859597142,2025,3,2025-03,Medium Risk,2.834981327194419,0.00023658291530094863
cardano,0.70545001,2025-03-29,-4.427504025777118,2025,3,2025-03,Medium Risk,0.17390456546060307,0.0002649903169149441
cardano,0.67405594,2025-03-30,-4.450218946059681,2025,3,2025-03,Medium Risk,-3.773489258165297,0.00048396963472413594
cardano,0.66011522,2025-03-31,-2.0681844299154206,2025,3,2025-03,Medium Risk,-6.8410037128952546,0.0008217249384912748
cardano,0.66113768,2025-04-01,0.15489114157978268,2025,4,2025-04,Low Risk,-9.428342112958955,0.0010994640589996503
cardano,0.6782919,2025-04-02,2.594651691913863,2025,4,2025-04,Low Risk,-9.029928800014664,0.0010730409008112365
cardano,0.64168102,2025-04-03,-5.397511012589106,2025,4,2025-04,Low Risk,-11.858167478611058,0.0010393718049317607
cardano,0.65063523,2025-04-04,1.3954300845613332,2025,4,2025-04,Low Risk,-11.853665010419967,0.0008788334257512679
cardano,0.66055905,2025-04-05,1.525250945910206,2025,4,2025-04,Low Risk,-6.363450189759002,0.0003357164005056226
cardano,0.65621874,2025-04-06,-0.6570661623665597,2025,4,2025-04,Low Risk,-2.6462492118977554,0.0001213071657377183
cardano,0.5730169,2025-04-07,-12.678979573183168,2025,4,2025-04,Low Risk,-13.194411727092126,0.0008913632634707173
cardano,0.58466537,2025-04-08,2.032831841434324,2025,4,2025-04,Low Risk,-11.566775319779076,0.0012799499262357728
cardano,0.55761093,2025-04-09,-4.627337514448648,2025,4,2025-04,Low Risk,-17.79189313627363,0.0018605023011890945
cardano,0.63200922,2025-04-10,13.342329928862773,2025,4,2025-04,Low Risk,-1.507259790853721,0.0014820449506546454
cardano,0.60994531,2025-04-11,-3.4910740700903165,2025,4,2025-04,Low Risk,-6.253875923687691,0.0014166131414673749
cardano,0.62401366,2025-04-12,2.3064936756379106,2025,4,2025-04,Low Risk,-5.532494029110646,0.0012608390253897451
cardano,0.65813599,2025-04-13,5.468202410825418,2025,4,2025-04,Low Risk,0.2921662980853057,0.001232220225112226
cardano,0.63700426,2025-04-14,-3.2108455275330017,2025,4,2025-04,Low Risk,11.166749183139268,0.0010599605385004259
cardano,0.63473894,2025-04-15,-0.35562085565958856,2025,4,2025-04,Low Risk,8.564483646431809,0.0009129091283700512
cardano,0.60806392,2025-04-16,-4.202518282555657,2025,4,2025-04,Low Risk,9.048063315401667,0.000782092372445137
cardano,0.61066535,2025-04-17,0.4278217987345734,2025,4,2025-04,Low Risk,-3.377145352404831,0.00025993024026093616
cardano,0.61689502,2025-04-18,1.0201446667966296,2025,4,2025-04,Low Risk,1.139398874958153,0.0002653158973164987
cardano,0.62730438,2025-04-19,1.687379483141238,2025,4,2025-04,Low Risk,0.5273474301828562,0.00023323241660397516
cardano,0.6280853,2025-04-20,0.12448821097024165,2025,4,2025-04,Low Risk,-4.566030494700657,0.00023190130842085018
cardano,0.62020877,2025-04-21,-1.254054186588982,2025,4,2025-04,Low Risk,-2.6366369983145788,9.980851697966873e-05
cardano,0.62263714,2025-04-22,0.3915407387741432,2025,4,2025-04,Low Risk,-1.906579104789119,7.162057773821872e-05
cardano,0.68213629,2025-04-23,9.555991150800924,2025,4,2025-04,Low Risk,12.181674913387397,0.00047924286073583585
cardano,0.69726465,2025-04-24,2.217791403533176,2025,4,2025-04,Low Risk,14.18113865474766,0.0009272472412968945
cardano,0.72206764,2025-04-25,3.557184492287102,2025,4,2025-04,Low Risk,17.048706277447344,0.0015191899759426871
cardano,0.7138859,2025-04-26,-1.1330988326800018,2025,4,2025-04,Low Risk,13.802154545772494,0.0016950739954759366
cardano,0.70759353,2025-04-27,-0.8814251689240438,2025,4,2025-04,Low Risk,12.658826754900975,0.0016595886876666945
cardano,0.70407017,2025-04-28,-0.49793558739860133,2025,4,2025-04,Low Risk,13.521479227067367,0.0014144192898259363
cardano,0.70529067,2025-04-29,0.17334919898679413,2025,4,2025-04,Low Risk,13.274751005055684,0.0008549864411936855
cardano,0.69573548,2025-04-30,-1.3547875232774675,2025,4,2025-04,Low Risk,1.9936177270380995,0.00012856099681146107
cardano,0.68202751,2025-05-01,-1.9702847409765578,2025,5,2025-05,Low Risk,-2.185273554309697,0.0001291434278432487
cardano,0.70485406,2025-05-02,3.3468664629085154,2025,5,2025-05,Low Risk,-2.383929018062636,0.00012362796286965035
cardano,0.69749864,2025-05-03,-1.0435380055837329,2025,5,2025-05,Low Risk,-2.2955012838886457,8.138106063402528e-05
cardano,0.70134673,2025-05-04,0.5516985667527674,2025,5,2025-05,Low Risk,-0.8828232219703858,5.93418451446613e-05
cardano,0.67637565,2025-05-05,-3.5604471984919672,2025,5,2025-05,Low Risk,-3.933488618045,0.00010512591966354866
cardano,0.66316392,2025-05-06,-1.9533124824940074,2025,5,2025-05,Low Risk,-5.972962892022949,0.00020459128814499355
cardano,0.67877619,2025-05-07,2.354209800798568,2025,5,2025-05,Low Risk,-2.437606028084116,0.00018534175909344338
cardano,0.6713765,2025-05-08,-1.0901516742948703,2025,5,2025-05,Low Risk,-1.5616686781446565,0.0001999196723251495
cardano,0.76515375,2025-05-09,13.967907723907501,2025,5,2025-05,Low Risk,8.55491844652212,0.0009058243773555489
cardano,0.77730248,2025-05-10,1.5877501743930544,2025,5,2025-05,Low Risk,11.441433061432216,0.001661679897862243
cardano,0.84005966,2025-05-11,8.073714109338749,2025,5,2025-05,Low Risk,19.778081805557136,0.0036573507641999483
cardano,0.80486299,2025-05-12,-4.189782187612723,2025,5,2025-05,Low Risk,18.99644672305987,0.004302793634063892
cardano,0.81911038,2025-05-13,1.7701633914115167,2025,5,2025-05,Low Risk,23.515522376428443,0.004452244100017297
cardano,0.83125411,2025-05-14,1.4825511062379615,2025,5,2025-05,Low Risk,22.463651826090135,0.0037894495365788433
cardano,0.7985816,2025-05-15,-3.9305080849464935,2025,5,2025-05,Low Risk,18.94690981885723,0.0025226286100868724
ethereum,3336.61751377,2025-01-01,,2025,1,2025-01,Low Risk,,
ethereum,3348.96724712,2025-01-02,0.3701273310181108,2025,1,2025-01,Low Risk,,
ethereum,3448.14043696,2025-01-03,2.9613066513351383,2025,1,2025-01,Low Risk,,
ethereum,3604.29137959,2025-01-04,4.528555187493111,2025,1,2025-01,Low Risk,,
ethereum,3660.37804174,2025-01-05,1.5561078792797334,2025,1,2025-01,Low Risk,,
ethereum,3635.85499618,2025-01-06,-0.6699593670478565,2025,1,2025-01,Low Risk,,
ethereum,3687.14471406,2025-01-07,1.4106645598872092,2025,1,2025-01,Low Risk,,
ethereum,3380.02112631,2025-01-08,-8.329577805255683,2025,1,2025-01,Low Risk,1.300826731289284,19422.621118002742
ethereum,3325.13002935,2025-01-09,-1.6239868009323755,2025,1,2025-01,Low Risk,-0.7117781695386682,19942.674450260212
ethereum,3219.09284476,2025-01-10,-3.188963548915058,2025,1,2025-01,Low Risk,-6.642641052112608,27056.34354479844
ethereum,3269.17599541,2025-01-11,1.55581566190377,2025,1,2025-01,Low Risk,-9.29767737640902,32656.284197005574
ethereum,3283.59132283,2025-01-12,0.440946814739851,2025,1,2025-01,Low Risk,-10.293655863231276,33349.881144493076
ethereum,3264.07096853,2025-01-13,-0.5944818456633194,2025,1,2025-01,Low Risk,-10.225491061679136,27955.64021471597
ethereum,3134.55203946,2025-01-14,-3.9680181686836846,2025,1,2025-01,Low Risk,-14.987008036132309,23754.13203844053
ethereum,3224.80064834,2025-01-15,2.879154907747128,2025,1,2025-01,Low Risk,-4.592293129820035,4737.711957332837
ethereum,3447.03404767,2025-01-16,6.891384106003473,2025,1,2025-01,Low Risk,3.66614289498417,7196.833323639464
ethereum,3309.44661399,2025-01-17,-3.9914730106307195,2025,1,2025-01,Low Risk,2.8068084266993587,7011.2297164493075
ethereum,3477.28428508,2025-01-18,5.07147238394785,2025,1,2025-01,Low Risk,6.365771985423518,11082.975845627603
ethereum,3309.09956762,2025-01-19,-4.836668608938033,2025,1,2025-01,Low Risk,0.7768398159858414,10937.23552485529
ethereum,3208.13654399,2025-01-20,-3.0510724010222368,2025,1,2025-01,Low Risk,-1.7136399630793053,11987.095955537596
ethereum,3263.06986988,2025-01-21,1.712312588219178,2025,1,2025-01,Low Risk,4.100038180962562,11995.397591486679
